File Name,File Version,Update Date,Region Code,State Code,Date Type,Date,Population age 18-64,SSA Disabilty Beneficiaries  age 18-64,Percent of Adult Population Receiving SSA Adult Disability Benefits,Eligible Adult Population,Adult Receipts,Eligible Adult Population Filing Rate,Favorable Adult Determinations,Eligible Adult Population Allowance Rate,All Adult Determinations,Adult Favorable  Determination Rate,Population under age 18,SSI Disabled Child (DC) Beneficiaries,Percent of Population under age 18 Receiving SSI DC Benefits,Eligible Child Population,SSI Disabled Child (DC) Receipts,Eligible Child Population Filing Rate,Favorable SSI Child (DC) Determinations,Eligible Child Population Allowance Rate,All SSI Disabled Child Determinations,SSI Disabled Child Allowance Rate,All Determinations,All Favorable Determinations,Favorable Determination Rate
SSA-SA-FYWL.csv,2,11/10/15,CHI,IN ,FY,2005,3896924,201789,5.18,3695135,46077,1.25,13919,0.38,46402,30,1575597,20649,1.31,1554948,9145,0.59,3533,0.23,9213,38.35,55615,17452,31.38
SSA-SA-FYWL.csv,2,11/10/15,CHI,IN ,FY,2006,3927656,208591,5.31,3719065,48303,1.3,14469,0.39,48074,30.1,1581614,21573,1.36,1560041,9172,0.59,3334,0.21,9015,36.98,57089,17803,31.18
SSA-SA-FYWL.csv,2,11/10/15,CHI,IN ,FY,2007,3954898,215660,5.45,3739238,48633,1.3,15221,0.41,47541,32.02,1584441,22789,1.44,1561652,9347,0.6,3419,0.22,9130,37.45,56671,18640,32.89
SSA-SA-FYWL.csv,2,11/10/15,CHI,IN ,FY,2008,3978272,225755,5.67,3752517,49654,1.32,17219,0.46,47680,36.11,1584681,23621,1.49,1561060,9492,0.61,3592,0.23,9386,38.27,57066,20811,36.47
SSA-SA-FYWL.csv,2,11/10/15,CHI,IN ,FY,2009,4005157,238214,5.95,3766943,57560,1.53,17885,0.47,51868,34.48,1589365,24860,1.56,1564505,11043,0.71,3838,0.25,10089,38.04,61957,21723,35.06
SSA-SA-FYWL.csv,2,11/10/15,CHI,IN ,FY,2010,4041170,253586,5.95,3787584,62743,1.67,20948,0.56,63674,32.9,1605298,25670,1.56,1579628,11146,0.71,4155,0.27,11680,35.57,75354,25103,33.31
SSA-SA-FYWL.csv,2,11/10/15,CHI,IN ,FY,2011,4061232,263840,6.5,3797392,63158,1.66,19552,0.51,64180,30.46,1597603,25995,1.63,1571608,11183,0.71,3646,0.26,11388,35.57,75860,23707,31.25
SSA-SA-FYWL.csv,2,11/10/15,CHI,IN ,FY,2012,4056709,273492,6.74,3783217,61317,1.62,18031,0.48,61087,29.52,1591477,25793,1.62,1565684,10263,0.66,3624,0.23,10477,34.59,71564,21655,30.26
SSA-SA-FYWL.csv,2,11/10/15,CHI,IN ,FY,2013,4069842,280206,6.74,3789636,60222,1.59,17509,0.46,59976,29.19,1586027,25477,1.62,1560550,9766,0.62,3310,0.21,9590,34.52,69566,20819,29.93
SSA-SA-FYWL.csv,2,11/10/15,CHI,IN ,FY,2014,4073484,282481,6.93,3791003,59052,1.56,16633,0.44,55498,29.97,1581927,24593,1.55,1557334,9026,0.58,3212,0.21,9134,35.17,64632,19845,30.7
SSA-SA-FYWL.csv,2,11/10/15,CHI,IN ,FY,2015,4073484,282481,6.93,3791003,55723,1.47,17108,0.45,57142,29.94,1581927,24593,1.55,1557334,8874,0.57,3343,0.21,8730,38.29,65872,20451,31.05
SSA-SA-FYWL.csv,2,11/10/15,CHI,MI ,FY,2001,6188438,330063,5.33,5858375,68762,1.17,27284,0.47,65832,41.44,2588979,33731,1.3,2555248,14766,0.58,5079,0.2,14228,35.7,80060,32363,40.42
SSA-SA-FYWL.csv,2,11/10/15,CHI,MI ,FY,2002,6230909,342538,5.5,5888371,76886,1.31,29982,0.51,72957,41.1,2575328,34427,1.34,2540901,16155,0.64,6001,0.24,15459,38.82,88416,35983,40.7
SSA-SA-FYWL.csv,2,11/10/15,CHI,MI ,FY,2003,6271247,354290,5.65,5916957,80244,1.36,28675,0.48,79745,35.96,2554811,35552,1.39,2519259,16404,0.65,6065,0.24,16472,36.82,96217,34740,36.11
SSA-SA-FYWL.csv,2,11/10/15,CHI,MI ,FY,2004,6306142,365017,5.79,5941125,85160,1.43,28245,0.48,82257,34.34,2536119,36456,1.44,2499663,17008,0.68,6294,0.25,16979,37.07,99236,34539,34.8
SSA-SA-FYWL.csv,2,11/10/15,CHI,MI ,FY,2005,6327664,374980,5.93,5952684,85260,1.43,25895,0.44,85529,30.28,2510099,37491,1.49,2472608,16965,0.69,6118,0.25,17143,35.69,102672,32013,31.18
SSA-SA-FYWL.csv,2,11/10/15,CHI,MI ,FY,2006,6340215,384499,6.06,5955716,88435,1.48,24429,0.41,86396,28.28,2478106,38675,1.56,2439431,17239,0.71,5901,0.24,17317,34.08,103713,30330,29.24
SSA-SA-FYWL.csv,2,11/10/15,CHI,MI ,FY,2007,6329092,392544,6.2,5936548,90158,1.52,23476,0.4,86891,27.02,2440214,38978,1.6,2401236,16986,0.71,5464,0.23,16829,32.47,103720,28940,27.9
SSA-SA-FYWL.csv,2,11/10/15,CHI,MI ,FY,2008,6308902,406436,6.44,5902466,87052,1.47,25273,0.43,84970,29.74,2390198,39064,1.63,2351134,16096,0.68,5558,0.24,16214,34.28,101184,30831,30.47
SSA-SA-FYWL.csv,2,11/10/15,CHI,MI ,FY,2009,6280063,432779,6.89,5847284,98208,1.68,31569,0.54,87762,35.97,2349892,40812,1.74,2309080,17456,0.76,6388,0.28,16051,39.8,103813,37957,36.56
SSA-SA-FYWL.csv,2,11/10/15,CHI,MI ,FY,2010,6176933,461127,6.89,5715806,98215,1.68,32802,0.56,96783,33.89,2333718,41477,1.74,2292241,17496,0.76,6295,0.27,17146,36.71,113929,39097,34.32
SSA-SA-FYWL.csv,2,11/10/15,CHI,MI ,FY,2011,6191220,484039,7.82,5707181,102555,1.8,32541,0.57,102584,31.72,2295812,42370,1.85,2253442,17250,0.78,6311,0.28,17510,36.71,119730,38836,32.44
SSA-SA-FYWL.csv,2,11/10/15,CHI,MI ,FY,2012,6173776,501700,8.13,5672076,104821,1.85,30068,0.53,100506,29.92,2266870,43238,1.91,2223632,16945,0.76,6132,0.28,17460,35.12,117966,36200,30.69
SSA-SA-FYWL.csv,2,11/10/15,CHI,MI ,FY,2013,6162828,513784,8.13,5649044,97809,1.72,30548,0.54,101509,30.09,2245201,43313,1.91,2201888,14671,0.66,5551,0.25,15504,35.8,117013,36099,30.85
SSA-SA-FYWL.csv,2,11/10/15,CHI,MI ,FY,2014,6156035,513786,8.35,5642249,88127,1.56,25563,0.45,82846,30.86,2223790,41883,1.88,2181907,12387,0.57,4499,0.21,12082,37.24,94928,30062,31.67
SSA-SA-FYWL.csv,2,11/10/15,CHI,MI ,FY,2015,6156035,513786,8.35,5642249,82735,1.47,25312,0.45,79777,31.73,2223790,41883,1.88,2181907,13685,0.63,4971,0.23,12788,38.87,92565,30283,32.72
SSA-SA-FYWL.csv,2,11/10/15,CHI,MN ,FY,2001,3095463,111626,3.61,2983837,21382,0.72,10220,0.34,20606,49.6,1287667,8726,0.68,1278941,3261,0.25,1809,0.14,3166,57.14,23772,12029,50.6
SSA-SA-FYWL.csv,2,11/10/15,CHI,MN ,FY,2002,3131843,116276,3.71,3015567,24447,0.81,10476,0.35,23001,45.55,1281581,9064,0.71,1272517,3723,0.29,1833,0.14,3480,52.67,26481,12309,46.48
SSA-SA-FYWL.csv,2,11/10/15,CHI,MN ,FY,2003,3166078,121465,3.84,3044613,26609,0.87,10713,0.35,26084,41.07,1272025,9593,0.75,1262432,4393,0.35,2169,0.17,4241,51.14,30325,12882,42.48
SSA-SA-FYWL.csv,2,11/10/15,CHI,MN ,FY,2004,3197470,126619,3.96,3070851,28387,0.92,11110,0.36,27718,40.08,1266646,9996,0.79,1256650,4429,0.35,2257,0.18,4396,51.34,32114,13367,41.62
SSA-SA-FYWL.csv,2,11/10/15,CHI,MN ,FY,2005,3224473,130919,4.06,3093554,27644,0.89,10209,0.33,26317,38.79,1260916,10543,0.84,1250373,4600,0.37,2210,0.18,4265,51.82,30582,12419,40.61
SSA-SA-FYWL.csv,2,11/10/15,CHI,MN ,FY,2006,3257405,136329,4.19,3121076,28484,0.91,10865,0.35,27779,39.11,1259247,11214,0.89,1248033,4625,0.37,2289,0.18,4545,50.36,32324,13154,40.69
SSA-SA-FYWL.csv,2,11/10/15,CHI,MN ,FY,2007,3288374,141100,4.29,3147274,29475,0.94,10465,0.33,28956,36.14,1257792,12020,0.96,1245772,4695,0.38,2341,0.19,4769,49.09,33725,12806,37.97
SSA-SA-FYWL.csv,2,11/10/15,CHI,MN ,FY,2008,3315230,145635,4.39,3169595,28877,0.91,10436,0.33,28958,36.04,1254644,12282,0.98,1242362,4500,0.36,2221,0.18,4541,48.91,33499,12657,37.78
SSA-SA-FYWL.csv,2,11/10/15,CHI,MN ,FY,2009,3334362,152387,4.57,3181975,32820,1.03,11465,0.36,29919,38.32,1260797,12609,1,1248188,5097,0.41,2278,0.18,4748,47.98,34667,13743,39.64
SSA-SA-FYWL.csv,2,11/10/15,CHI,MN ,FY,2010,3341567,160053,4.57,3181514,36385,1.14,12330,0.39,35622,34.61,1282527,12974,1,1269553,5212,0.42,2553,0.2,5211,48.99,40833,14883,36.45
SSA-SA-FYWL.csv,2,11/10/15,CHI,MN ,FY,2011,3365567,164787,4.9,3200780,35441,1.11,11220,0.35,34900,32.15,1277526,13096,1.03,1264430,4916,0.41,2328,0.2,4942,48.99,40111,13773,34.34
SSA-SA-FYWL.csv,2,11/10/15,CHI,MN ,FY,2012,3373224,171129,5.07,3202095,34895,1.09,11265,0.35,33486,33.64,1276148,13633,1.07,1262515,4898,0.39,2287,0.18,4853,47.13,38339,13552,35.35
SSA-SA-FYWL.csv,2,11/10/15,CHI,MN ,FY,2013,3385192,175013,5.07,3210179,32759,1.02,10753,0.34,32274,33.32,1279111,13917,1.07,1265194,4433,0.35,2140,0.17,4277,50.04,36551,12893,35.27
SSA-SA-FYWL.csv,2,11/10/15,CHI,MN ,FY,2014,3395205,175914,5.18,3219291,30878,0.96,9965,0.31,30356,32.83,1281826,13714,1.07,1268112,3804,0.3,1969,0.16,3776,52.15,34132,11934,34.96
SSA-SA-FYWL.csv,2,11/10/15,CHI,MN ,FY,2015,3395205,175914,5.18,3219291,29380,0.91,9874,0.31,30907,31.95,1281826,13714,1.07,1268112,3857,0.3,2233,0.18,4112,54.3,35019,12107,34.57
SSA-SA-FYWL.csv,2,11/10/15,CHI,OH ,FY,2001,7006190,365711,5.22,6640479,76528,1.15,25100,0.38,74698,33.6,2873768,40826,1.42,2832942,16951,0.6,6208,0.22,16825,36.9,91523,31308,34.21
SSA-SA-FYWL.csv,2,11/10/15,CHI,OH ,FY,2002,7041226,371384,5.27,6669842,85611,1.28,24310,0.36,81422,29.86,2855846,40776,1.43,2815070,18456,0.66,5964,0.21,17904,33.31,99326,30274,30.48
SSA-SA-FYWL.csv,2,11/10/15,CHI,OH ,FY,2003,7076855,379831,5.37,6697024,90996,1.36,25250,0.38,89653,28.16,2832733,41456,1.46,2791277,19156,0.69,6431,0.23,19361,33.22,109014,31681,29.06
SSA-SA-FYWL.csv,2,11/10/15,CHI,OH ,FY,2004,7107319,390524,5.49,6716795,98481,1.47,26517,0.39,91983,28.83,2814094,41426,1.47,2772668,20606,0.74,6279,0.23,19363,32.43,111346,32796,29.45
SSA-SA-FYWL.csv,2,11/10/15,CHI,OH ,FY,2005,7131821,401612,5.63,6730209,92412,1.37,26863,0.4,96711,27.78,2791962,42501,1.52,2749461,18926,0.69,6538,0.24,20397,32.05,117108,33401,28.52
SSA-SA-FYWL.csv,2,11/10/15,CHI,OH ,FY,2006,7153639,409879,5.73,6743760,95468,1.42,24480,0.36,94388,25.94,2771098,43587,1.57,2727511,19276,0.71,5940,0.22,19172,30.98,113560,30420,26.79
SSA-SA-FYWL.csv,2,11/10/15,CHI,OH ,FY,2007,7176024,417411,5.82,6758613,98092,1.45,22829,0.34,91172,25.04,2753988,44859,1.63,2709129,19592,0.72,5918,0.22,18865,31.37,110037,28747,26.12
SSA-SA-FYWL.csv,2,11/10/15,CHI,OH ,FY,2008,7184696,433152,6.03,6751544,102200,1.51,26718,0.4,101039,26.44,2730377,45890,1.68,2684487,19112,0.71,6191,0.23,19521,31.71,120560,32909,27.3
SSA-SA-FYWL.csv,2,11/10/15,CHI,OH ,FY,2009,7222988,453907,6.28,6769081,114281,1.69,27143,0.4,97736,27.77,2714341,47444,1.75,2666897,21306,0.8,6371,0.24,19387,32.86,117123,33514,28.61
SSA-SA-FYWL.csv,2,11/10/15,CHI,OH ,FY,2010,7187818,482496,6.28,6705322,108494,1.6,33980,0.5,109746,30.96,2723536,48695,1.75,2674841,21012,0.79,6922,0.26,20931,33.07,130677,40902,31.3
SSA-SA-FYWL.csv,2,11/10/15,CHI,OH ,FY,2011,7203415,502797,6.98,6700618,115685,1.73,35171,0.52,117140,30.02,2693092,49346,1.83,2643746,19981,0.79,6706,0.26,20701,33.07,138071,42093,30.49
SSA-SA-FYWL.csv,2,11/10/15,CHI,OH ,FY,2012,7175429,521595,7.27,6653834,111880,1.68,34079,0.51,112029,30.42,2663674,51006,1.91,2612668,19597,0.75,6635,0.25,19939,33.28,131968,40714,30.85
SSA-SA-FYWL.csv,2,11/10/15,CHI,OH ,FY,2013,7168681,536111,7.27,6632570,107790,1.62,34787,0.52,108728,31.99,2649830,51460,1.91,2598370,17537,0.67,6025,0.23,17908,33.64,126636,40812,32.23
SSA-SA-FYWL.csv,2,11/10/15,CHI,OH ,FY,2014,7156690,540629,7.55,6616061,99550,1.5,32479,0.49,94832,34.25,2638304,50469,1.91,2587835,16761,0.65,5543,0.21,15984,34.68,110816,38022,34.31
SSA-SA-FYWL.csv,2,11/10/15,CHI,OH ,FY,2015,7156690,540629,7.55,6616061,95477,1.44,31664,0.48,95070,33.31,2638304,50469,1.91,2587835,16428,0.63,5811,0.22,16221,35.82,111291,37475,33.67
SSA-SA-FYWL.csv,2,11/10/15,CHI,WI ,FY,2001,3339219,138236,4.14,3200983,28689,0.9,10518,0.33,25509,41.23,1363574,14559,1.07,1349015,6535,0.48,2457,0.18,6109,40.22,31618,12975,41.04
SSA-SA-FYWL.csv,2,11/10/15,CHI,WI ,FY,2002,3379385,144283,4.27,3235102,30401,0.94,12672,0.39,32327,39.2,1357277,15002,1.11,1342275,6825,0.51,2617,0.19,6892,37.97,39219,15289,38.98
SSA-SA-FYWL.csv,2,11/10/15,CHI,WI ,FY,2003,3416248,150787,4.41,3265461,33584,1.03,11789,0.36,31433,37.51,1346109,15415,1.15,1330694,7492,0.56,2679,0.2,7145,37.49,38578,14468,37.5
SSA-SA-FYWL.csv,2,11/10/15,CHI,WI ,FY,2004,3453887,157172,4.55,3296715,37512,1.14,13180,0.4,36368,36.24,1338679,15850,1.18,1322829,7904,0.6,3074,0.23,8047,38.2,44415,16254,36.6
SSA-SA-FYWL.csv,2,11/10/15,CHI,WI ,FY,2005,3487942,162770,4.67,3325172,36518,1.1,12062,0.36,37117,32.5,1330005,16536,1.24,1313469,7574,0.58,3046,0.23,8114,37.54,45231,15108,33.4
SSA-SA-FYWL.csv,2,11/10/15,CHI,WI ,FY,2006,3516597,168180,4.78,3348417,36136,1.08,11636,0.35,35837,32.47,1325293,17136,1.29,1308157,7383,0.56,2893,0.22,7334,39.45,43171,14529,33.65
SSA-SA-FYWL.csv,2,11/10/15,CHI,WI ,FY,2007,3542199,173549,4.9,3368650,35756,1.06,11443,0.34,34666,33.01,1321095,17958,1.36,1303137,7243,0.56,2749,0.21,6842,40.18,41508,14192,34.19
SSA-SA-FYWL.csv,2,11/10/15,CHI,WI ,FY,2008,3563409,181256,5.09,3382153,36495,1.08,13012,0.38,32808,39.66,1314412,18505,1.41,1295907,7143,0.55,3065,0.24,6938,44.18,39746,16077,40.45
SSA-SA-FYWL.csv,2,11/10/15,CHI,WI ,FY,2009,3583245,192715,5.38,3390530,40583,1.2,13312,0.39,30596,43.51,1310250,19689,1.5,1290561,8068,0.63,3021,0.23,6453,46.82,37049,16333,44.08
SSA-SA-FYWL.csv,2,11/10/15,CHI,WI ,FY,2010,3574983,203509,5.38,3371474,44468,1.31,14877,0.44,39753,37.42,1336617,20596,1.5,1316021,8246,0.64,3182,0.25,7401,42.99,47154,18059,38.3
SSA-SA-FYWL.csv,2,11/10/15,CHI,WI ,FY,2011,3592939,209516,5.83,3383423,41757,1.23,14998,0.44,44472,33.72,1326208,21205,1.6,1305003,7155,0.63,3426,0.24,8115,42.99,51873,18180,35.05
SSA-SA-FYWL.csv,2,11/10/15,CHI,WI ,FY,2012,3584341,217284,6.06,3367057,43082,1.28,13700,0.41,38724,35.38,1317557,21966,1.67,1295591,7516,0.58,3069,0.24,6486,47.32,45210,16769,37.09
SSA-SA-FYWL.csv,2,11/10/15,CHI,WI ,FY,2013,3584970,222450,6.06,3568226,28580,0.85,11449,0.34,32676,35.04,1307776,22763,1.67,1285013,6985,0.54,3337,0.26,7335,45.49,40011,14786,36.95
SSA-SA-FYWL.csv,2,11/10/15,CHI,WI ,FY,2014,3581507,224145,6.26,3564649,34454,0.97,10666,0.3,29545,36.1,1300189,22627,1.74,1277562,6650,0.52,3044,0.24,6258,48.64,35803,13710,38.29
SSA-SA-FYWL.csv,2,11/10/15,CHI,WI ,FY,2015,3581507,224145,6.26,3564649,35442,0.99,11675,0.33,35491,32.9,1300189,22627,1.74,1277562,6641,0.52,3591,0.28,6919,51.9,42410,15266,36
SSA-SA-FYWL.csv,2,11/10/15,DAL,AR ,FY,2001,1636232,122081,7.46,1514151,24423,1.61,7931,0.52,24843,31.92,678719,13811,2.03,664908,6615,0.99,2281,0.34,6451,35.36,31294,10212,32.63
SSA-SA-FYWL.csv,2,11/10/15,DAL,AR ,FY,2002,1649376,127384,7.72,1521992,29632,1.95,10004,0.66,28170,35.51,677037,14288,2.11,662749,7497,1.13,2408,0.36,6887,34.96,35057,12412,35.41
SSA-SA-FYWL.csv,2,11/10/15,DAL,AR ,FY,2003,1662931,133874,8.05,1529057,32251,2.11,11051,0.72,29887,36.98,676886,15363,2.27,661523,7873,1.19,2897,0.44,7901,36.67,37788,13948,36.91
SSA-SA-FYWL.csv,2,11/10/15,DAL,AR ,FY,2004,1679868,140468,8.36,1539400,32872,2.14,12014,0.78,31768,37.82,680054,16313,2.4,663741,8502,1.28,3067,0.46,8161,37.58,39929,15081,37.77
SSA-SA-FYWL.csv,2,11/10/15,DAL,AR ,FY,2005,1697784,147339,8.68,1550445,31049,2,11177,0.72,32325,34.58,686419,18035,2.63,668384,8645,1.29,3331,0.5,8925,37.32,41250,14508,35.17
SSA-SA-FYWL.csv,2,11/10/15,DAL,AR ,FY,2006,1719996,152505,8.87,1567491,31134,1.99,9602,0.61,30602,31.38,693989,19455,2.8,674534,9050,1.34,3174,0.47,8873,35.77,39475,12776,32.36
SSA-SA-FYWL.csv,2,11/10/15,DAL,AR ,FY,2007,1733741,159394,9.19,1574347,31557,2,10620,0.67,31035,34.22,699458,21068,3.01,678390,9348,1.38,3274,0.48,9237,35.44,40272,13894,34.5
SSA-SA-FYWL.csv,2,11/10/15,DAL,AR ,FY,2008,1745704,166269,9.52,1579435,32046,2.03,11662,0.74,32670,35.7,702481,22850,3.25,679631,9875,1.45,3674,0.54,9716,37.81,42386,15336,36.18
SSA-SA-FYWL.csv,2,11/10/15,DAL,AR ,FY,2009,1765801,174165,9.86,1591636,35979,2.26,11714,0.74,33135,35.35,709968,25141,3.54,684827,11374,1.66,4463,0.65,10418,42.84,43553,16177,37.14
SSA-SA-FYWL.csv,2,11/10/15,DAL,AR ,FY,2010,1788875,181314,9.86,1607561,37012,2.33,11159,0.7,35828,31.15,711084,26954,3.54,684130,11595,1.69,4628,0.68,11388,40.64,47216,15787,33.44
SSA-SA-FYWL.csv,2,11/10/15,DAL,AR ,FY,2011,1798406,185925,10.34,1612481,38680,2.4,11585,0.72,37062,31.26,710474,28700,4.04,681774,11276,1.7,4346,0.68,11211,40.64,48450,16213,33.46
SSA-SA-FYWL.csv,2,11/10/15,DAL,AR ,FY,2012,1795660,190130,10.59,1605530,38405,2.39,11781,0.73,38984,30.22,710881,29848,4.2,681033,11474,1.68,4366,0.64,12119,36.03,51103,16147,31.6
SSA-SA-FYWL.csv,2,11/10/15,DAL,AR ,FY,2013,1795087,191671,10.59,1603416,36454,2.27,10064,0.63,35047,28.72,709866,30289,4.2,679577,10609,1.56,4136,0.61,10345,39.98,45392,14200,31.28
SSA-SA-FYWL.csv,2,11/10/15,DAL,AR ,FY,2014,1793159,191697,10.69,1601462,33790,2.11,9762,0.61,33495,29.14,707019,28863,4.08,678156,7653,1.13,3372,0.5,8562,39.38,42057,13134,31.23
SSA-SA-FYWL.csv,2,11/10/15,DAL,AR ,FY,2015,1793159,191697,10.69,1601462,30697,1.92,9299,0.58,32024,29.04,707019,28863,4.08,678156,9171,1.35,3331,0.49,8588,38.79,40612,12630,31.1
SSA-SA-FYWL.csv,2,11/10/15,DAL,LA ,FY,2001,2741824,186128,6.79,2555696,38844,1.52,13837,0.54,39056,35.43,1200237,27591,2.3,1172646,13451,1.15,4185,0.36,13608,30.75,52664,18022,34.22
SSA-SA-FYWL.csv,2,11/10/15,DAL,LA ,FY,2002,2756830,192407,6.98,2564423,43816,1.71,14331,0.56,43969,32.59,1188038,28474,2.4,1159564,15091,1.3,4817,0.42,15374,31.33,59343,19148,32.27
SSA-SA-FYWL.csv,2,11/10/15,DAL,LA ,FY,2003,2771314,197990,7.14,2573324,46715,1.82,13890,0.54,45039,30.84,1178563,29460,2.5,1149103,15631,1.36,5147,0.45,15813,32.55,60852,19037,31.28
SSA-SA-FYWL.csv,2,11/10/15,DAL,LA ,FY,2004,2791839,205159,7.35,2586680,49775,1.92,15697,0.61,47114,33.32,1169815,30889,2.64,1138926,16102,1.41,5302,0.47,15218,34.84,62332,20999,33.69
SSA-SA-FYWL.csv,2,11/10/15,DAL,LA ,FY,2005,2802464,193871,6.92,2608593,48027,1.84,16550,0.63,47380,34.93,1162140,27455,2.36,1134685,15392,1.36,5461,0.48,15766,34.64,63146,22011,34.86
SSA-SA-FYWL.csv,2,11/10/15,DAL,LA ,FY,2006,2660436,201764,7.58,2458672,40940,1.67,14848,0.6,40394,36.76,1064452,29557,2.78,1034895,11578,1.12,4021,0.39,11724,34.3,52118,18869,36.2
SSA-SA-FYWL.csv,2,11/10/15,DAL,LA ,FY,2007,2739156,209569,7.65,2529587,44384,1.75,14924,0.59,43865,34.02,1101737,31667,2.87,1070070,13468,1.26,4091,0.38,13230,30.92,57095,19015,33.3
SSA-SA-FYWL.csv,2,11/10/15,DAL,LA ,FY,2008,2762509,216803,7.85,2545706,41460,1.63,15425,0.61,40864,37.75,1107973,32794,2.96,1075179,12956,1.21,4359,0.41,13021,33.48,53885,19784,36.72
SSA-SA-FYWL.csv,2,11/10/15,DAL,LA ,FY,2009,2814394,226700,8.06,2587694,48917,1.89,16965,0.66,45252,37.49,1123386,34252,3.05,1089134,15119,1.39,4584,0.42,14201,32.28,59453,21549,36.25
SSA-SA-FYWL.csv,2,11/10/15,DAL,LA ,FY,2010,2868494,237401,8.06,2631093,55243,2.13,18911,0.73,51754,36.54,1116293,35557,3.05,1080736,16531,1.52,4915,0.45,15898,30.92,67652,23826,35.22
SSA-SA-FYWL.csv,2,11/10/15,DAL,LA ,FY,2011,2884200,244871,8.49,2639329,55732,2.11,19677,0.75,56265,34.97,1118196,36531,3.27,1081665,16491,1.53,5151,0.45,16919,30.92,72163,24592,34.08
SSA-SA-FYWL.csv,2,11/10/15,DAL,LA ,FY,2012,2888885,250950,8.69,2637935,52691,2,17224,0.65,53441,32.23,1117803,37249,3.33,1080554,15789,1.46,4845,0.45,16376,29.59,69817,22069,31.61
SSA-SA-FYWL.csv,2,11/10/15,DAL,LA ,FY,2013,2899027,254302,8.69,2644725,50033,1.9,15823,0.6,45012,35.15,1112957,36795,3.33,1076162,14444,1.34,3812,0.35,13219,28.84,58231,19635,33.72
SSA-SA-FYWL.csv,2,11/10/15,DAL,LA ,FY,2014,2903289,255030,8.78,2648259,41995,1.59,15371,0.58,43284,35.51,1113493,36143,3.25,1077350,12695,1.18,3774,0.35,13383,28.2,56667,19145,33.79
SSA-SA-FYWL.csv,2,11/10/15,DAL,LA ,FY,2015,2903289,255030,8.78,2648259,29600,1.12,11167,0.42,28803,38.77,1113493,36143,3.25,1077350,13277,1.23,4337,0.4,12532,34.61,41335,15504,37.51
SSA-SA-FYWL.csv,2,11/10/15,DAL,NM ,FY,2001,1110798,57209,5.15,1053589,12520,1.19,4220,0.4,10656,39.6,500918,5649,1.13,495269,2034,0.41,906,0.18,1913,47.36,12569,5126,40.78
SSA-SA-FYWL.csv,2,11/10/15,DAL,NM ,FY,2002,1128797,60133,5.33,1068664,13670,1.28,5358,0.5,13079,40.97,499712,5858,1.17,493854,2254,0.46,1100,0.22,2083,52.81,15162,6458,42.59
SSA-SA-FYWL.csv,2,11/10/15,DAL,NM ,FY,2003,1146166,63208,5.51,1082958,14158,1.31,5364,0.5,13958,38.43,496971,6273,1.26,490698,2271,0.46,1187,0.24,2238,53.04,16196,6551,40.45
SSA-SA-FYWL.csv,2,11/10/15,DAL,NM ,FY,2004,1163728,66944,5.75,1096784,13481,1.23,5004,0.46,12963,38.6,496444,6628,1.34,489816,2195,0.45,1289,0.26,2425,53.15,15388,6293,40.9
SSA-SA-FYWL.csv,2,11/10/15,DAL,NM ,FY,2005,1180575,71030,6.02,1109545,15558,1.4,6319,0.57,15339,41.2,496911,7180,1.44,489731,2339,0.48,1398,0.29,2411,57.98,17750,7717,43.48
SSA-SA-FYWL.csv,2,11/10/15,DAL,NM ,FY,2006,1197305,74034,6.18,1123271,16073,1.43,5990,0.53,15687,38.18,498343,7771,1.56,490572,2592,0.53,1453,0.3,2568,56.58,18255,7443,40.77
SSA-SA-FYWL.csv,2,11/10/15,DAL,NM ,FY,2007,1213219,76767,6.33,1136452,15815,1.39,5048,0.44,15061,33.52,500930,8092,1.62,492838,2639,0.54,1321,0.27,2587,51.06,17648,6369,36.09
SSA-SA-FYWL.csv,2,11/10/15,DAL,NM ,FY,2008,1221855,79476,6.5,1142379,15397,1.35,5023,0.44,14906,33.7,502450,8503,1.69,493947,2732,0.55,1382,0.28,2609,52.97,17515,6405,36.57
SSA-SA-FYWL.csv,2,11/10/15,DAL,NM ,FY,2009,1238091,82894,6.7,1155197,18199,1.58,5417,0.47,15726,34.45,510238,8942,1.75,501296,3258,0.65,1540,0.31,2982,51.64,18708,6957,37.19
SSA-SA-FYWL.csv,2,11/10/15,DAL,NM ,FY,2010,1272732,86392,6.7,1186340,19365,1.68,6031,0.52,18314,32.93,518998,9097,1.75,509901,3109,0.62,1496,0.3,3060,48.89,21374,7527,35.22
SSA-SA-FYWL.csv,2,11/10/15,DAL,NM ,FY,2011,1280430,88276,6.89,1192154,16480,1.38,4957,0.42,17495,28.33,519419,9221,1.78,510198,2926,0.61,1389,0.29,3005,48.89,20555,6453,31.39
SSA-SA-FYWL.csv,2,11/10/15,DAL,NM ,FY,2012,1276263,91371,7.16,1184892,11207,0.95,3500,0.3,9902,35.35,514442,9450,1.84,504992,2691,0.53,1275,0.25,2509,50.82,12411,4775,38.47
SSA-SA-FYWL.csv,2,11/10/15,DAL,NM ,FY,2013,1271086,93374,7.16,1177712,10556,0.89,3701,0.31,10241,36.14,507540,9604,1.84,497936,2492,0.49,1315,0.26,2577,51.03,12818,5016,39.13
SSA-SA-FYWL.csv,2,11/10/15,DAL,NM ,FY,2014,1264768,93578,7.4,1171190,10065,0.86,2760,0.24,7863,35.1,501949,9262,1.85,492687,2695,0.55,1142,0.23,2281,50.07,10144,3902,38.47
